(382,884,92)
(515,227,112)
(638,203,59)
(947,857,117)
(791,159,58)
(985,901,99)
(661,340,77)
(770,199,110)
(337,899,151)
(815,575,74)
(132,760,71)
(477,64,164)
(497,783,73)
(690,826,140)
(346,192,56)
(66,660,53)
(343,112,171)
(526,410,160)
(521,290,113)
(100,166,110)
(878,406,20)
(157,508,43)
(539,70,89)
(58,382,128)
(583,441,118)
(257,642,76)
(939,114,165)
(500,931,115)
(730,292,126)
(710,576,59)
(729,743,131)
(867,295,171)
(656,538,127)
(929,474,117)
(598,800,87)
(720,907,10)
(857,511,93)
(893,550,89)
(352,374,68)
(869,854,126)
(129,51,96)
(109,202,108)
(680,237,89)
(860,800,84)
(888,505,70)
(500,428,30)
(654,16,180)
(682,371,57)
(53,191,132)
(115,902,138)
(538,411,116)
(91,114,75)
(451,412,104)
(594,387,168)
(456,17,54)
(516,741,61)
(762,477,98)
(199,553,153)
(231,472,81)
(382,445,103)
(191,666,65)
(202,820,167)
(424,416,119)
(705,458,108)
(514,524,176)
(968,429,90)
(395,931,73)
(134,559,179)
(966,858,68)
(873,133,84)
(623,190,112)
(129,457,121)
(873,922,134)
(700,850,87)
(469,162,119)
(476,246,143)
(932,970,104)
(362,26,115)
(793,717,168)
(18,15,38)
(482,879,129)
(536,6,69)
(177,43,120)
(491,282,68)
(450,725,34)
(464,920,50)
(803,233,138)
(176,122,147)
(676,860,159)
(191,965,69)
(563,319,128)
(4,326,129)
(877,507,27)
(95,183,54)
(236,692,99)
(197,327,185)
(643,518,15)
(889,994,37)
(791,30,151)
(581,181,74)
(941,695,102)
(936,133,13)
(319,829,8)
(542,869,178)
(517,750,143)
(475,215,139)
(773,315,60)
(146,260,122)
(148,239,76)
(396,312,153)
(479,335,23)
(860,239,74)
(228,461,67)
(326,770,81)
(743,277,78)
(155,275,48)
(726,942,91)
(705,740,91)
(301,440,49)
(12,464,57)
(113,339,91)
(909,522,108)
(319,208,146)
(915,515,130)
(585,740,99)
(940,360,18)
(231,391,63)
(330,819,74)
(438,225,118)
(447,308,64)
(404,96,164)
(777,11,182)
(180,624,61)
(883,594,33)
(340,842,47)
(761,278,86)
(33,242,115)
(640,333,80)
(432,844,73)
(671,101,171)
(568,429,41)
(956,971,74)
(207,231,64)
(195,918,105)
(952,194,182)
(385,241,100)
(54,428,156)
(505,341,86)
(519,596,152)
(707,129,79)
(918,934,13)
(251,325,49)
(586,483,139)
(770,900,81)
(531,171,46)
(805,271,87)
(450,991,89)
(960,919,151)
(955,123,76)
(938,230,20)
(632,708,78)
(879,553,154)
(340,307,138)
(99,537,104)
(194,580,100)
(302,487,171)
(911,429,71)
(595,761,70)
(798,406,42)
(214,679,64)
(56,650,91)
(728,260,95)
(948,642,112)
(782,98,71)
(804,29,114)
(217,320,73)
(283,790,85)
(771,101,71)
(25,365,117)
(184,744,136)
(400,360,42)
(139,592,98)
(185,517,75)
(995,884,96)
(363,805,101)
(558,310,63)
(823,358,75)
(640,734,95)
(744,558,62)
(935,335,43)
(860,875,100)
(934,225,49)
(875,951,39)
(439,545,126)
(837,808,47)
(669,487,151)
(261,315,103)
(441,451,56)
(843,888,122)
(101,61,82)
(877,918,84)
(589,696,8)
(185,61,155)
(217,263,115)
(225,147,65)
(878,664,82)
(975,479,115)
(608,974,96)
(495,249,163)
(128,878,134)
(246,295,84)
(956,989,168)
(379,423,80)
(18,364,79)
(203,968,155)
(388,263,127)
(471,260,51)
(761,171,102)
(746,419,84)
(825,749,87)
(466,255,64)
(386,583,99)
(37,84,143)
(598,544,142)
(622,403,111)
(550,686,131)
(849,21,89)
(613,847,51)
(365,51,82)
(257,117,146)
(705,786,15)
(963,32,125)
(344,541,103)
(792,467,53)
(136,308,132)
(437,997,78)
(161,405,24)
(541,856,68)
(258,228,146)
(219,696,175)
(716,438,96)
(80,498,31)
(171,850,113)
(613,386,123)
(29,267,118)
(349,513,197)
(700,191,119)
(603,170,115)
(258,490,101)
(615,383,121)
(851,164,155)
(938,758,67)
(414,848,81)
(977,798,124)
(769,883,155)
(451,765,68)
(437,959,104)
(156,80,155)
(247,84,63)
(19,561,174)
(81,189,168)
(58,77,92)
(209,814,111)
(596,926,138)
(755,843,4)
(653,677,71)
(477,366,123)
(555,267,106)
(751,318,142)
(908,614,124)
(323,436,124)
(842,532,184)
(667,34,65)
(962,420,161)
(405,253,66)
(876,693,65)
(818,611,119)
(221,485,138)
(331,50,46)
(988,910,147)
(478,538,129)
(527,589,123)
(693,527,82)
(814,766,148)
(30,44,174)
(124,943,21)
(400,65,79)
(231,268,99)
(944,400,89)
(328,628,129)
(103,626,38)
(557,816,78)
(81,644,53)
(211,702,143)
(404,407,80)
(645,598,82)
(585,277,128)
(977,189,108)
(690,399,92)
(214,59,97)
(74,138,45)
(331,954,99)
(833,458,105)
(57,320,73)
(84,394,128)
(284,397,96)
(529,428,136)
(246,45,32)
(213,53,47)
(157,366,31)
(915,187,91)
(994,824,170)
(49,626,97)
(650,498,71)
(951,33,30)
(974,78,58)
(167,65,90)
(44,771,95)
(98,224,90)
(238,810,86)
(961,494,133)
(852,574,142)
(123,776,56)
(801,227,102)
(957,251,68)
(3,314,121)
(395,149,64)
(940,755,165)
(508,878,97)
(18,796,81)
(970,5,151)
(572,148,162)
(176,302,169)
(28,473,29)
(718,78,54)
(237,946,41)
(325,929,129)
(787,24,176)
(83,676,192)
(405,994,130)
(273,402,11)
(144,979,93)
(176,54,66)
(532,447,49)
(106,447,71)
(928,46,111)
(938,91,129)
(739,396,38)
(255,378,40)
(114,86,111)
(624,751,41)
(516,130,26)
(241,917,57)
(696,863,69)
(267,817,89)
(317,497,61)
(535,564,64)
(640,292,158)
(864,799,136)
(577,815,81)
(458,302,117)
(778,635,108)
(226,663,66)
(412,538,55)
(803,235,55)
(489,510,36)
(985,617,79)
(714,500,124)
(166,623,94)
(259,948,93)
(604,780,118)
(603,837,132)
(924,428,25)
(300,752,57)
(500,667,102)
(36,341,69)
(199,467,112)
(125,640,50)
(771,445,95)
(518,182,17)
(104,953,142)
(797,477,56)
(770,234,123)
(181,518,81)
(496,385,104)
(566,64,91)
(879,650,144)
(19,187,92)
(342,748,134)
(20,944,128)
(454,984,157)
(708,25,113)
(570,559,165)
(264,209,88)
(644,731,6)
(95,948,101)
(763,31,125)
(84,550,59)
(96,821,51)
(1,441,20)
(711,412,48)
(569,490,82)
(235,165,151)
(823,26,58)
(274,38,23)
(897,780,123)
(547,567,54)
(358,610,100)
(414,599,103)
(289,668,98)
(745,110,33)
(150,463,195)
(244,397,111)
(479,391,101)
(364,250,31)
(781,328,85)
(814,663,87)
(988,757,109)
(501,120,91)
(869,247,72)
(416,251,115)
(981,260,49)
(970,654,110)
(976,463,83)
(740,863,132)
(703,871,29)
(634,37,56)
(572,67,117)
(880,189,84)
(953,536,82)
(203,16,163)
(583,339,148)
(171,337,53)
(198,709,124)
(521,486,98)
(718,334,38)
(835,321,122)
(270,417,139)
(28,147,100)
(10,950,111)
(664,743,99)
(598,211,94)
(805,346,94)
(937,700,14)
(953,633,72)
(122,275,161)
(196,886,39)
(869,249,95)
(129,337,81)
(983,400,36)
(402,141,35)
(546,813,77)
(518,901,101)
(755,661,65)
(934,808,134)
(274,135,82)
(370,292,142)
(640,607,56)
(191,159,122)
(165,459,121)
(333,667,133)
(611,987,179)
(641,884,91)
(17,17,0)
(819,400,180)
(384,246,130)
(738,512,69)
(341,690,150)
(519,778,98)
(604,329,124)
(168,944,47)
(964,879,165)
(94,866,114)
(98,376,131)
(918,623,115)
(931,365,103)
(729,149,74)
(524,419,141)
(305,273,65)
(963,496,119)
(873,297,159)
(556,267,128)
(55,169,138)
(391,643,160)
(481,643,136)
(310,109,142)
(915,9,139)
(89,44,59)
(37,100,102)
(755,620,122)
(859,234,4)
(106,792,69)
(132,714,125)
(994,134,99)
(763,610,26)
(77,456,113)
(439,203,34)
(202,80,97)
(597,930,75)
(657,456,111)
(629,850,121)
(414,136,86)
(667,328,26)
(216,850,70)
(600,976,49)
(431,524,136)
(747,572,45)
(431,427,128)
(339,911,159)
(645,542,162)
(695,878,111)
(130,451,162)
(8,312,22)
(136,141,101)
(882,725,60)
(153,319,21)
(946,275,124)
(297,142,177)
(732,222,114)
(216,142,114)
(105,288,116)
(995,505,94)
(538,867,25)
(319,500,190)
(400,555,34)
(712,602,57)
(340,637,107)
(53,140,136)
(249,10,88)
(440,298,173)
(539,290,120)
(60,816,108)
(457,809,101)
(334,340,47)
(105,195,87)
(351,32,69)
(834,668,21)
(484,32,79)
(402,945,101)
(653,916,110)
(660,512,120)
(783,983,152)
(809,424,22)
(368,968,126)
(260,374,12)
(569,891,31)
(842,298,137)
(756,773,102)
(173,975,40)
(112,589,127)
(185,699,41)
(40,133,112)
(484,267,83)
(584,271,25)
(279,638,164)
(70,97,115)
(4,849,30)
(327,20,123)
(130,957,42)
(978,203,160)
(563,904,71)
(826,557,51)
(253,481,142)
(854,509,61)
(273,729,78)
(713,340,52)
(224,6,108)
(669,184,133)
(51,38,116)
(309,532,79)
(493,239,105)
(669,827,125)
(928,298,41)
(594,98,149)
(979,698,87)
(930,613,101)
(476,814,73)
(279,220,109)
(488,160,163)
(681,274,6)
(389,777,72)
(385,264,76)
(256,408,111)
(245,849,122)
(299,312,134)
(119,537,180)
(897,77,19)
(625,34,113)
(113,687,111)
(233,521,100)
(977,393,102)
(907,793,136)
(600,118,149)
(506,433,109)
(785,949,96)
(549,721,88)
(331,704,97)
(123,38,92)
(352,139,84)
(18,135,120)
(784,27,163)
(330,711,80)
(436,28,123)
(783,861,60)
(145,479,125)
(509,61,48)
(399,540,157)
(101,616,87)
(995,367,107)
(86,157,147)
(724,809,136)
(560,459,169)
(365,653,74)
(449,970,150)
(712,753,56)
(667,659,72)
(744,702,61)
(221,272,69)
(634,861,112)
(142,534,154)
(103,850,117)
(406,898,68)
(952,107,67)
(663,780,101)
(110,317,31)
(962,375,118)
(427,670,77)
(997,512,65)
(417,291,139)
(757,184,93)
(62,570,91)
(470,292,97)
(94,908,182)
(390,573,33)
(325,1,100)
(461,982,97)
(944,332,66)
(523,76,123)
(5,65,170)
(272,298,88)
(276,265,123)
(723,333,139)
(789,39,97)
(254,938,48)
(375,841,174)
(133,615,82)
(372,941,78)
(940,500,65)
(24,612,16)
(3,908,97)
(310,826,83)
(316,973,156)
(854,760,15)
(136,238,129)
(989,123,116)
